appid
1039890
1039940
104000
1040070
1040230
1040420
1040550
1040730
1040910
1041320
1041400
1041670
1041710
1041720
1041840
1041920
104200
1042020
1042170
1042380
1042490
1042550
1042670
1042780
1042800
1042920
1043150
1043180
1043230
1043240
1043260
1043340
1043350
1043390
1043500
1044040
1044170
1044410
1044450
1044490
1044500
1044620
1044640
1044720
1044870
1044980
1045180
1045340
1045350
1045510
1045520
1045580
1045610
1045620
1045720
1045840
10460
104600
1046030
1046240
1046470
1046480
1046600
1046790
1046820
1046930
1046980
104700
1047010
1047220
1047440
1047810
1048000
1048100
1048270
1048350
1048370
1048540
1048660
1048830
1048920
104900
1049100
1049130
1049230
1049280
1049320
1049400
1049410
1049590
1049660
1049800
1049850
1049890
10500
105000
1050280
1050340
1050370
105100
1051200
1051310
1051410
1051590
1051670
1051690
1051890
1051960
1052070
1052380
1052500
1052990
105300
1053390
1053680
1053710
1054120
105420
1054340
1054430
1054490
105450
1054510
1054550
1054640
1054650
1054690
1054700
1054710
1054800
1054990
1055010
1055090
1055210
1055310
1055430
1055540
1055610
1055690
1055760
1055850
1055990
105600
1056280
1056490
1056570
1056580
1056590
1056600
1056640
1056750
1056960
1056970
1057090
1057180
1057430
1057540
1057640
1057680
1057700
1057750
1057780
1057800
1057810
1057850
105800
1058000
1058020
1058060
1058130
1058140
1058270
1058280
1058330
1058370
1058380
1058430
1058450
1058490
1058530
1058560
1058640
1058650
1058710
1058770
1058800
1058830
1058930
1059120
1059190
1059460
1059850
1059880
1059890
1059900
1059980
1059990
1060210
1060220
1060230
1060310
1060320
1060590
1060670
1061010
1061090
1061100
1061260
1061470
1061490
1061730
1061910
1061930
1062000
1062040
1062060
1062090
1062110
1062140
1062160
1062260
1062340
1062520
1062810
1062830
1062960
1063300
1063310
1063340
1063420
1063440
1063580
1063660
1063730
1063770
1063860
1063890
1063990
1064100
1064130
1064200
1064310
1064340
1064460
1064580
1064610
1064660
1064730
1064820
1064860
1064900
1065020
1065100
1065180
1065200
1065260
1065310
1065320
1065520
1065570
1065710
1065750
1065920
1065940
1065950
1065970
1066110
1066130
1066160
1066260
1066610
1066670
1066760
1066780
1066890
1066900
1066950
1067020
1067250
1067310
1067540
1067850
1067860
1067900
10680
1068070
1068150
1068360
1068600
1068820
1069150
1069190
1069210
1069230
1069390
1069530
1069640
1069650
1069660
1069690
1069740
1069920
1070020
1070240
1070260
1070330
1070440
1070550
1070580
1070710
1070850
1070860
1070910
107100
1071100
1071120
1071130
1071240
1071290
1071490
1071870
107200
1072040
1072120
1072150
1072190
1072270
1072390
1072420
1072480
1072500
1072590
1072860
1072920
107310
1073210
1073310
1073320
1073390
1073440
1073770
1073820
1073900
1073910
1074070
1074080
107410
1074170
1074190
1074370
1074520
1074620
1074820
1075080
1075170
1075190
1075200
1075400
1075550
1075740
1075980
107600
1076070
1076100
1076160
1076200
1076210
1076500
1076550
1076600
1076620
1076750
1076920
1077080
1077430
1077450
1077470
1077520
1077530
1077760
1077970
1078200
1078280
1078320
1078330
1078350
1078380
1078420
1078490
1078510
1078730
1078760
1078920
1078970
107900
1079000
1079160
1079200
1079210
1079230
1079260
1079310
1079340
1079510
1079620
1079800
1079830
1080010
1080020
1080450
1080750
1080990
1081040
1081090
108110
1081140
1081450
1081510
1081560
1081670
1081840
1081880
1081900
108210
1082180
1082430
1082450
1082680
1082710
1082930
1083190
1083210
1083310
1083650
1083760
1083820
1083870
1083880
1084020
1084120
1084160
1084520
1084570
1084600
1084640
1084870
1085160
1085180
1085260
1085510
1085630
1085660
1085750
108600
1086010
1086470
1086640
1086680
1086810
1086850
1086860
1086940
108710
1087460
1087760
1087960
108800
1088090
1088150
1088590
1088600
1088710
1088770
1088790
1088850
1088870
1088950
1089090
1089130
1089310
1089630
1089660
1089710
1089820
1089830
1089840
1089930
1089980
1090440
1090520
1090560
1090630
1090760
1090800
1090900
1091190
1091200
1091210
1091390
1091460
1091500
1091520
1091570
1091590
1091920
1091940
1091950
1091980
1092040
1092140
1092210
1092260
1092400
1092590
1092630
1092660
1092700
1092710
1092790
1092800
1092980
1093170
1093290
1093300
1093320
1093720
1093910
109400
1094000
1094010
1094030
1094320
1094420
1094520
1094530
1094640
1094660
1094730
1094780
1094920
1094930
1095040
1095080
1095260
1095710
1095880
109600
1096010
1096180
1096200
1096210
1096300
1096410
1096520
1096530
1096550
1096570
1096590
1096640
1096710
1096720
1096900
109700
1097110
1097120
1097130
1097150
1097200
1097210
1097350
1097370
1097420
1097430
1097530
1097580
1097770
1097810
1097840
1097880
1098100
1098130
1098280
1098340
1098370
1098440
1098510
1098680
1098720
1098940
1099070
1099110
1099410
1099840
1100030
1100140
1100150
1100160
1100180
1100260
1100410
1100420
1100430
1100600
1100800
1100930
1100990
1101060
1101120
1101140
1101180
1101190
1101260
1101270
1101310
1101360
1101450
1101580
1101760
1101790
1101930
1101980
11020
1102130
1102190
1102340
1102880
1102930
1102980
1103060
1103120
1103210
1103490
1103860
1103880
11040
110400
1104220
1104280
1104330
1104340
1104380
1104390
1104450
1104660
1104830
11050
1105110
1105410
1105420
1105460
1105500
1105510
1105590
1105620
1105670
1105810
1105890
1106080
1106140
1106180
1106200
1106340
1106530
1106710
1106830
1106840
1106860
1106940
1107050
1107230
1107300
1107340
1107370
1107790
110800
1108000
1108170
1108320
1108370
1108390
1108540
1108560
1108590
1109130
1109360
1109410
1109420
1109460
1109570
1109680
1109690
1109840
1110050
1110100
1110280
1110380
1110390
1110650
1110690
1110890
1110910
1111030
1111210
1111300
1111370
1111380
1111390
1111450
1111460
1111600
1111810
1111880
1112240
1112400
1112570
1112620
1112790
1112890
1112930
11130
1113000
1113030
1113120
1113390
1113560
1113570
1113620
1113680
1113780
1113940
11140
1114050
1114110
1114130
1114220
1114260
1114290
1114420
1114830
1114860
1114870
1114900
1114940
11150
1115050
1115640
1115690
1115780
1115980
111600
1116100
1116210
1116230
1116260
1116470
1116490
1116520
1116550
1116580
1116770
1116880
1116960
1117090
1117160
1117380
1117390
1117630
1117880
11180
1118200
1118240
1118310
1118350
1118380
1118840
1118920
111900
1119060
1119100
1119570
1119600
1119700
1119710
1119730
1119800
1119980
11200
1120320
1120360
1120370
1120400
1120480
1120560
1120810
112100
1121300
1121310
1121420
1121560
1121590
1121640
1121710
1121910
1122040
1122050
1122100
1122120
1122150
1122210
1122290
1122490
1122680
1122690
1122700
1122720
1122730
1122750
1123050
1123060
1123070
1123140
1123310
1123450
1123500
1123550
1123770
1123830
11240
1124060
1124080
1124090
1124160
1124180
1124260
1124300
1124560
1124660
1124830
1125110
1125240
1125250
1125390
1125480
1125910
11260
1126190
1126290
1126310
1126320
1126420
1126470
1126580
1126750
1126890
1127110
1127170
1127290
1127400
1127460
1127470
1127500
1127540
1127610
1127840
1127980
11280
1128000
1128260
1128370
1128450
1128810
1128900
1128920
1129010
1129030
1129190
1129220
1129250
1129310
1129540
1129580
1129920
113020
1130410
1130560
1130620
1130700
1131080
1131140
1131190
1131240
1131400
1131530
1131550
1131620
1131720
1131810
1131900
1131920
113200
1132090
1132190
1132490
1132720
1132730
1132760
1132880
1132910
1132970
1132980
1133120
1133320
1133450
1133590
1133730
1133760
1133770
1133990
11340
113400
1134030
1134100
113420
1134630
1134700
1134710
1135230
1135240
1135260
1135300
1135370
1135570
1135690
1135810
1135830
1135910
1136110
1136160
1136330
1136370
1136380
1136830
11370
1137210
1137300
1137320
1137350
1137410
1137450
1137460
1137490
1137750
1137810
1137820
1137880
1137900
1137910
1137970
1138060
1138100
1138190
1138300
1138410
1138640
1138660
1138850
1138960
11390
1139280
1139800
1139890
1139900
1139940
1139980
1140130
1140150
1140170
1140270
1140290
1140440
1140570
1140610
1140620
1140630
1140740
1140890
1141100
1141220
1141300
1141550
1141580
1141650
1141700
1141880
1141930
1141950
1142080
1142100
1142130
1142390
1142480
1142500
1142710
1142760
1142830
1142870
1143420
1143810
1144020
1144030
1144110
1144150
1144170
1144200
1144250
1144300
1144400
1144440
1144460
1144630
1144770
1144800
1144860
11450
1145030
1145290
1145340
1145360
1145450
1145530
1145560
1145660
1145960
1146100
1146170
1146230
1146300
1146310
1146370
1146500
1146600
1146630
1146880
1146940
1146950
1146970
1147030
1147450
1147500
1147510
1147550
1147560
1147660
1147690
1147750
1147940
1147960
11480
1148090
1148150
1148260
1148450
1148490
1148510
1148590
1148650
1148760
1148890
1148920
1149440
1149460
1149510
1149550
1149620
1149660
1149710
1149940
1150080
1150090
1150440
1150460
1150530
1150590
1150620
1150640
1150690
1150720
1150730
1150760
1150890
1150950
115100
1151050
1151080
115110
1151120
1151250
1151340
1151390
1151440
1151450
1151530
1151610
1151640
1151670
1151740
115200
1152090
115210
1152100
1152160
1152300
1152320
1152340
1152810
115300
1153070
115320
1153210
1153250
1153430
1153640
1153670
1153830
1154040
1154110
1154130
1154650
1154720
1154790
1154810
1154830
1154840
1154850
11550
1155120
1155330
1155420
1155460
1155590
1155660
1155830
1155870
1155880
1155920
1155960
1155970
1155980
1156250
1156380
1156510
1156570
1156590
1156990
1157220
1157250
1157340
1157390
1157620
1157640
1157750
1157790
1157940
115800
1158010
1158160
1158220
1158310
1158370
1158390
1158420
1158430
1158450
1158470
1158500
1158690
1158850
1158890
1158940
1158980
1159000
1159290
1159500
1159510
1159560
1159640
1159660
1159680
1159690
1159700
1159830
1159860
1160220
1160330
1160410
1160490
1160750
1160820
1160870
1160920
11610
116100
1161160
1161170
1161180
1161190
1161270
1161360
1161490
1161580
1161590
1161770
1161870
1161930
1162050
1162070
1162130
1162470
1162520
1162560
1162650
1162680
1162700
1162750
1162930
1162960
1163040
1163060
1163070
1163130
1163340
1163500
1163550
1163560
1163590
1163600
1163740
1163870
1163910
1164000
1164010
1164050
1164060
1164100
1164250
1164390
1164440
1164690
1164850
1164940
1165140
1165530
1165870
1166110
1166290
1166310
1166740
1166780
1166860
1167100
1167140
1167170
1167450
1167630
1167640
1167680
1167750
1167770
1167790
1167950
1168170
1168280
1168470
1168610
1168660
1168870
1168880
1169020
1169040
1169070
1169100
1169200
1169920
1170060
1170080
1170290
1170400
1170610
1170720
1170760
1170820
1170880
1170950
1170970
1171120
1171140
1171270
1171310
1171320
1171370
1171690
1172050
1172190
1172380
1172430
1172450
1172470
1172620
1172650
1172800
1172900
1172940
1172980
1173010
1173110
1173200
1173220
1173270
1173280
1173330
1173370
1173380
1173400
1173410
1173510
1173550
1173770
1173780
1173790
1173800
1173810
1173820
1173830
1173940
1174090
1174170
1174180
1174320
1174390
1174400
1174460
1174500
1174640
1174690
1174860
1174940
1175140
1175160
1175200
1175360
1175390
1175430
1175460
1175480
1175730
1175830
1175880
1176050
1176110
1176170
1176470
1176560
1176710
1177000
1177130
1177330
1177380
1177400
1177420
1177610
1177660
1177720
1177970
1178030
1178050
1178160
1178210
1178220
1178230
1178400
1178490
1178690
1178780
1178790
1178830
1178880
1179060
1179080
1179100
1179210
1179300
1179420
1179560
1179580
1179680
1180030
1180270
1180320
1180330
1180380
1180660
1180900
1181000
1181130
1181140
1181280
1181290
1181330
1181400
1181520
1181610
1181830
1181840
1182020
1182090
1182110
1182310
1182370
1182530
1182620
1182760
1182830
1182900
1182920
1182940
1182970
1183260
1183410
1183470
1183720
1183800
1184050
1184140
1184160
1184210
1184250
1184320
1184370
1184400
1184420
1184480
1184760
1184770
1184810
1184820
1184840
1184890
1184900
1185160
1185520
1185620
1185660
1185680
1185700
1185750
1186040
1186220
1186260
1186400
1186460
1186640
1186740
1187130
1187510
1187620
1187910
1188330
1188540
1188680
1188720
1188920
1188930
1189100
1189360
1189440
1189490
1189630
1189800
1189850
1190000
1190110
1190150
1190160
1190170
1190380
1190400
1190990
1191100
1191120
1191210
1191260
1191330
1191420
1191580
1191630
1191790
1191840
1191900
1191940
1192010
1192070
1192310
1192440
1192610
1192640
1192730
1192890
1192900
1193090
1193110
1193340
1193760
1193990
1194050
1194250
1194590
1194620
1194630
1194680
1194700
1194740
1194810
1194830
1194840
1194930
1195020
1195170
1195270
1195290
1195460
1195830
1196280
1196310
1196400
1196450
1196470
1196570
1196590
1196630
1196750
1197010
1197030
1197180
1197220
1197260
1197350
1197370
1197440
1197570
1197580
1197670
1197710
1198040
1198050
1198080
1198090
1198320
1198390
1198450
1198510
1198730
1198850
1199030
1199370
1199450
1199910
1200
1200110
1200140
1200230
1200330
1200420
1200520
1200630
1200710
1200720
1200730
1200860
1200910
1200930
1201200
1201230
1201240
1201270
1201280
1201330
1201400
1201450
1201540
1201550
1201630
1201760
1201830
1201840
1201870
1202070
1202130
1202200
1202280
1202310
1202540
1202640
1202650
1202690
1202770
1202790
1202870
1202900
1202970
1203180
1203220
1203360
1203370
1203420
1203430
1203470
1203630
1203710
1203750
1203930
1203970
1204050
1204220
1204270
1204410
1204470
1204930
1204940
1205020
1205040
1205240
1205260
1205450
1205520
1205560
1205950
1205960
1206060
1206240
1206430
1206560
1206600
1206610
1206700
1206840
1207480
1207590
1207650
1207780
1207850
1207880
1208260
1208590
1208770
1208850
1209000
1209040
1209060
1209140
1209360
1209410
1209490
1209770
1209990
1210030
1210150
1210250
1210320
1210550
1210620
1210680
1211020
1211120
1211160
1211360
1211370
1211600
1211630
1211790
1211830
1211930
1211960
1212020
1212040
1212150
1212400
1212620
1212830
1212870
1212940
12130
1213210
1213230
1213370
1213420
1213640
1213700
1213710
1213740
1213750
12140
1214280
1214360
1214470
1214670
12150
1215090
1215180
1215260
1215270
1215380
1215660
1215740
1215870
1215930
1216060
1216080
1216200
1216230
1216320
1216490
1216590
1216660
1216710
1216870
12170
1217060
1217390
1217410
1217570
1217610
1217830
1217860
1217880
12180
1218010
1218170
1218210
1218250
1218280
1218500
1218520
1218530
1218680
1218740
1218790
1218890
1218900
1219320
1219450
1219480
1219940
1219950
12200
1220010
1220080
1220140
1220150
1220170
1220370
1220840
1220890
1220930
12210
1221070
1221080
1221230
1221250
1221540
1221800
12220
1222040
1222050
1222140
1222210
1222300
1222370
1222580
1222670
1222680
1222690
1222700
1222730
1222750
1222800
1222870
1223020
1223210
1223250
1223500
1223750
1223810
1223840
1223870
1223910
1224020
1224120
1224160
1224290
1224420
1224450
1224600
1224720
1224900
1225100
1225110
1225560
1225570
1225580
1225590
1225660
1225780
1225810
1225820
1226020
1226470
1226510
1226530
1226640
1226990
1227280
1227530
1227650
1227680
1227690
1227780
1227860
1227890
1228520
1228560
1228740
1228840
1229020
1229240
1229310
1229380
1229420
1229460
1229490
1229500
1229570
1229580
1229880
1229900
1230140
1230170
1230200
1230340
1230410
1230510
1230530
1230560
1230800
1230980
12310
1231460
1231590
1231840
1231880
1231940
1231950
12320
1232130
1232180
1232330
1232460
1232570
1232580
1232590
12330
1233120
1233200
1233250
1233260
1233270
1233410
1233530
1233550
1233570
1233590
1233710
1233800
1233880
1233900
1233950
12340
1234120
1234190
1234240
1234380
1234400
1234430
1234520
1234730
1234840
1234940
1234980
1235140
1235360
1235460
12360
1236300
1236400
1236430
1236450
1236490
1236700
1236780
1236990
1237220
1237320
1237370
1237530
1237540
1237610
1237730
1237950
1237970
1237980
1238000
1238020
1238040
1238060
1238080
1238520
1238680
1238730
1238810
1238820
1238840
1238860
1238880
12390
1239020
1239050
1239080
1239260
1239300
1239320
1239520
1239660
1239690
1240210
1240230
1240240
1240290
1240440
1240480
1240590
1240630
1241040
1241100
1241510
1241700
1241950
1242670
1242700
1242820
1242980
12430
1243040
1243140
1243220
1243240
1243690
1243700
1243830
1243960
1244040
1244090
1244460
1244630
1244800
1244950
1245280
1245380
1245430
1245540
1245560
1245610
1245620
1245780
1245980
1246020
1246250
1246460
1246780
1246870
1246880
12470
1247020
1247100
1247170
1247190
1247290
1247360
1247460
1247570
1247830
1247860
1247950
1248120
1248130
1248360
1248820
1248840
1248870
1249010
1249060
1249080
1249110
1249130
1249260
1249430
1249480
1249800
1249880
1250
12500
1250070
1250180
1250220
1250250
1250410
1250440
1250520
1250650
1250760
1250770
1250790
1250870
12510
1251210
1251290
1251300
1251460
1251530
1251680
1251910
1251930
1251980
12520
1252000
1252170
1252320
1252330
1252400
1252560
1252580
1252600
1252650
1252710
1252780
1252850
1253190
1253390
1253460
1253580
1253710
1253870
1253880
1253920
1254120
1254320
1254360
1254370
1254480
1254500
1254620
1254670
1254870
1254900
1255560
1255630
1255650
1255660
1255740
1255830
1255840
1255980
1255990
1256060
1256190
1256220
1256230
1256380
1256530
1256610
1256670
1256690
1256830
1257170
1257200
1257280
1257290
1257360
1257410
1257600
1257880
1257930
1257940
1258040
1258060
1258080
1258140
1258310
1258320
1258340
1258480
1258590
1258710
1258780
1259240
1259380
1259420
1259430
1259440
1259510
1259560
1259740
1259790
1259800
1259840
1259980
1259990
1260020
1260130
1260220
1260320
1260390
1260520
1260590
1260810
1260820
1260960
1261040
1261090
1261180
1261220
1261520
1261570
1261880
1261960
1262040
1262060
1262100
1262140
1262240
1262350
1262460
1262540
1262560
1262580
1262600
1262890
1262910
1263070
1263160
1263230
1263370
1263550
1263850
1263990
12640
1264160
1264250
1264280
1264510
1264520
1264670
1264710
1264740
1264970
1265030
1265570
1265650
1265780
1265800
1265820
1265850
1265860
1265920
1265930
1266030
1266140
1266220
1266340
1266370
1266430
1266560
1266600
1266630
1266690
1266700
1266800
1266820
1266840
1267470
1267540
1267910
1267950
1268040
1268110
1268140
1268750
1268810
1268860
1268870
1268960
12690
1269050
1269260
1269300
1269370
1269640
1269810
1269820
1269950
1270010
1270100
1270370
1270620
1270820
1270870
1270910
1270930
12710
1271080
1271100
1271110
1271190
1271280
1271300
1271400
1271580
1271630
1271700
1271710
1271740
1271750
1271850
1271870
1272010
1272070
1272080
1272120
1272160
1272320
1272680
1272690
1272840
1272860
1273220
1273260
1273400
1273440
1273450
1273570
1273580
1273590
1273690
1273710
1273750
1273930
1273940
1274140
1274200
1274290
1274300
1274360
1274490
1274570
1274910
12750
1275330
1275350
1275630
1275640
1275670
1275770
1275890
1276070
1276100
1276330
1276370
1276390
1276530
1276550
1276610
1276660
1276760
1276790
1276800
12770
1277210
1277400
1277510
1277920
1277930
1277940
1278060
1278210
1278390
1278480
1278750
1278960
1279240
1279260
1279270
1279590
1279610
1279630
1279700
1279910
1279920
1280
1280010
1280260
1280370
1280770
1280780
1280910
1280930
12810
1281080
1281100
1281160
1281200
1281590
1281630
1281790
1281800
1281930
1282080
1282090
1282100
1282150
1282210
1282240
1282410
1282590
1282690
1282730
12830
1283130
1283190
1283220
1283370
1283400
1283410
1283500
1283630
1283770
1283930
1283960
1283970
1284150
1284190
1284210
1284410
1284540
1284790
1284800
1284820
1284870
1285000
1285060
1285080
1285160
1285230
1285510
1285560
1285630
1285670
1285870
1286010
1286280
1286320
1286340
1286350
1286480
1286580
1286600
1286680
1286710
1286730
1286830
1286880
1287000
1287030
1287040
1287250
1287290
1287500
1287530
1287590
1287830
1287840
1288310
1288320
1288370
1288600
1288760
1288900
1288920
1289310
1289340
1289380
1289610
1289640
1289810
1289900
1289990
12900
1290000
1290070
1290170
1290220
1290260
1290490
1290710
1291010
1291210
1291330
1291340
1291500
1291660
1291790
1292020
1292040
1292050
1292170
1292180
1292500
1292520
1292630
1292690
1292700
1292770
1292810
1292910
1292940
1292960
1293040
1293160
1293180
1293230
1293420
1293730
1293820
1293830
1293860
1294060
1294220
1294310
1294340
1294420
1294650
1294660
1294680
1294760
1294810
1294970
1295270
1295500
1295510
1295790
1295810
1295900
1295920
1296290
1296360
1296510
1296540
1296610
1296770
1296810
1296830
1296840
1296980
1297160
1297210
1297230
1297300
1297330
1297430
1297530
1297660
1298100
1298140
1298260
1298480
1298530
1298670
1298700
1299120
1299320
1299360
1299370
1299400
1299510
1299620
1299980
1299990
130
1300
1300100
1300360
1300430
1300620
1300700
1300920
1301010
1301220
1301390
1301620
1301720
1301950
1302050
1302110
1302180
1302240
1302440
1302590
1302750
1302800
1302990
1303010
1303670
1303740
1303950
1304090
1304350
1304400
1304510
1304550
1304580
1304640
1304680
1304770
1304780
1304930
1305060
1305300
1305310
1305420
1305440
1305540
1305720
1306580
1306630
1306720
1306750
1306780
1306860
1307090
1307240
1307370
1307460
1307550
1307580
1307660
1307670
1307690
1307710
1307890
1308500
1308510
1308560
1308700
1308760
1308800
1308950
1309000
1309080
1309280
1309610
1309780
1309820
1309870
1309980
1309990
1310330
1310470
1310480
1310510
1310520
1310910
1310970
1310990
1311070
1311190
1311210
1311250
1311540
1311640
1311660
1311700
1311740
1311830
1312960
1312990
1313
1313050
1313140
1313470
1313860
13140
1314000
1314010
1314140
1314160
1314290
1314460
1314620
1314630
1315160
1315200
1315210
1315270
1315610
1315630
1315860
1315980
1316060
1316160
1316230
1316560
1316700
1316760
1316910
1317020
1317120
1318090
1318130
1318420
1318560
1318690
1318740
1318790
1318940
1318980
1319460
1319850
1320100
1320550
1320950
1321030
1321040
1321070
1321230
1321440
1321450
1321680
1322170
1322270
1322290
1322300
1322310
1322490
1322540
1322600
1322650
1323200
1323420
1323470
1323540
1323900
1324030
1324130
1324340
1324350
1324530
1324780
1324970
1325000
1325200
1325310
1325370
1325380
1325400
1325470
1325800
1325860
1325870
1325890
1326000
1326470
1326700
1327020
1327080
1327390
1327920
1328000
1328350
1328410
1328530
1328660
1328670
1328810
1328840
1328890
1328900
1328920
1329080
1329130
1329350
1329410
1329500
1329510
1329540
1329790
1329880
1329990
1330000
1330190
1330250
1330460
1330470
1330660
1330890
1331210
1331550
1331590
1332010
1332090
1332470
1332490
1332720
1332760
1332860
1332970
1333330
1333350
1333360
1333470
1333700
1333800
1333910
1333920
1334000
1334040
1334590
1334700
1334840
1335200
1335230
1335240
1335510
1335530
1335560
1335790
1335830
1336060
1336120
1336160
1336180
1336430
1336490
1336560
1336840
1336980
1337010
1337100
1337270
1337280
1337590
1337760
1337890
1337920
1337970
1338250
1338320
1338330
1338460
1338580
1338640
1338770
1338840
1339000
1339260
1339380
1339410
1339460
1339860
1339890
1340120
1340130
1340300
1340420
1340470
1340480
1340530
1340600
1340640
1341050
1341060
1341170
1341200
1341280
1341290
1341460
1341550
1341640
1341650
1341820
1341930
1342040
1342060
1342080
1342100
1342110
1342120
1342260
1342330
1342620
1342630
1342790
1342890
1343220
1343240
1343370
1343400
1343520
1343620
1343640
1343670
1343750
1343810
1344350
1344440
1344530
1344740
1344810
1345740
1345750
1345820
1345860
1345870
1345890
1346010
1346020
1346070
1346270
1346400
1346770
1346830
1346870
1346890
1346960
1346970
1346980
1347030
1347240
1347430
1347450
1347550
1347780
1347800
1347970
1348160
1348180
1348300
1348390
1348700
1348920
1348970
1349030
1349040
1349060
1349120
1349230
1349830
1349850
1349920
1349960
13500
1350200
1350250
1350340
1350350
1350390
1350500
1350650
1350710
1350840
1350860
13510
1351080
1351210
1351370
1351450
1351630
1351780
1351950
13520
1352040
1352050
1352080
1352330
1352740
1352850
1352930
13530
1353100
1353120
1353230
1353270
1353300
1353680
1353730
1353850
1353870
1353880
1353920
13540
1354100
1354230
1354760
1354830
1354910
1355050
1355090
1355760
1355780
1355830
1355880
1355930
13560
1356240
1356280
1356670
1356710
1356810
13570
1357210
1357410
1357490
1357610
1357670
1357710
1357830
1357840
1357860
1357870
13580
1358090
1358140
1358250
1358530
1358540
1358700
1358710
1358800
1359090
1359120
1359170
1359280
1359470
1359650
1359970
1359980
13600
1360000
1360250
1360390
1360530
1360660
1360850
1360980
1361000
1361110
1361180
1361210
1361230
1361320
1361350
1361400
1361440
1361510
1361680
1361700
1361760
1361860
1362420
1362430
1362560
1362860
13630
1363350
1363430
1363810
1363850
1363900
1364020
1364100
1364130
1364180
1364210
1364290
1364390
1364500
1364510
1364760
1364780
1364800
1364960
1365010
1365560
1365750
1365760
1366290
1366540
1366560
1366720
1366750
1366800
1366850
1366950
1367020
1367080
1367230
1367300
1367320
1367420
1367430
1367550
1367590
1367690
1367950
1368030
1368060
1368130
1368340
1368400
1368430
1368440
1368460
1368780
1368810
1368850
1368860
1368870
1368910
1368950
1369320
1369340
1369370
1369400
1369470
1369520
1369630
1369670
1369760
1370050
1370140
1370180
1370600
1370630
1371040
1371300
1371500
1371520
1371580
1371660
1371690
1371720
1372110
1372210
1372280
1372300
1372320
1372370
1372530
1372800
1372810
1372830
1373120
1373320
1373430
1373510
1373550
1373780
1373950
1374470
1374480
1374500
1374740
1374840
1374930
1374970
1375400
1375530
1375540
1375740
1375760
1375870
1375900
1375970
1376040
1376070
1376220
1376420
1376840
1376890
1376910
1377030
1377150
1377300
1377360
1377380
1377420
1377450
1377550
1377580
1377590
1377800
1377920
1377980
1378020
1378040
1378070
1378080
1378290
1378330
1378360
1378660
1378800
1378990
1379110
1379130
1379550
